Фрейм,Амплитуда
6500,1.1960678
6501,1.2203555
6502,1.266152
6503,1.2699406
6504,1.3843328
6505,1.4243057
6506,1.3359578
6507,1.2286875
6508,1.2581807
6509,1.3968652
6510,1.4141095
6511,1.3285179
6512,1.3392981
6513,1.3030514
6514,1.2340963
6515,1.4151357
6516,1.4642298
6517,1.2526389
6518,1.248195
6519,1.3791986
6520,1.3296517
6521,1.2105292
6522,1.2552783
6523,1.2567514
6524,1.1741003
6525,1.1584177
6526,1.2030001
6527,1.1476138
6528,1.1307853
6529,1.2236451
6530,1.2839468
6531,1.239078
6532,1.0201976
6533,1.0977429
6534,1.1330462
6535,1.0443691
6536,0.974047
6537,0.9056585
6538,0.8221505
6539,0.8603809
6540,0.94346046
6541,0.9470647
6542,0.8699471
6543,0.7365421
6544,0.629566
6545,0.5815877
6546,0.57563037
6547,0.5891567
6548,0.5617985
6549,0.5501358
6550,0.5453359
6551,0.51886517
6552,0.5064783
6553,0.52187455
6554,0.5157077
6555,0.55949366
6556,0.52312756
6557,0.42004502
6558,0.37809145
6559,0.32778913
6560,0.33667657
6561,0.3309933
6562,0.29255396
6563,0.29531652
6564,0.29151836
6565,0.28572926
6566,0.27793482
6567,0.311563
6568,0.2969382
6569,0.2701371
6570,0.2544029
6571,0.23137094
6572,0.23550126
6573,0.23972902
6574,0.24355298
6575,0.23752604
6576,0.24740285
6577,0.2279446
6578,0.20613089
6579,0.20112632
6580,0.19006397
6581,0.1819796
6582,0.1920134
6583,0.19829147
6584,0.20879082
6585,0.2023886
6586,0.17897013
6587,0.1979228
6588,0.21517822
6589,0.20266677
6590,0.18798903
6591,0.18248937
6592,0.18669282
6593,0.18933284
6594,0.17155688
6595,0.15553734
6596,0.33222052
6597,3.1157265
6598,4.8827558
6599,2.9921327
6600,2.3589406
6601,1.9060495
6602,1.6253635
6603,1.4511864
6604,1.2570925
6605,1.3147209
6606,3.3627672
6607,3.7240534
6608,2.4274776
6609,1.9759251
6610,1.6908817
6611,1.4721806
6612,1.2316487
6613,0.98010945
6614,1.8496794
6615,3.7445824
6616,2.9210413
6617,1.799449
6618,1.4675648
6619,1.1570477
6620,1.0841935
6621,0.94531834
6622,1.3040957
6623,3.541218
6624,5.309982
6625,5.398527
6626,5.111004
6627,4.7966213
6628,4.7230535
6629,4.6687136
6630,4.490984
6631,4.6034994
6632,4.543008
6633,4.489644
6634,4.482902
6635,4.3690863
6636,4.3288937
6637,4.277547
6638,4.286057
6639,4.1734543
6640,4.003964
6641,4.0027404
6642,4.0557513
6643,3.9727325
6644,3.9176118
6645,3.8186238
6646,3.7061856
6647,3.6797154
6648,3.7007122
6649,3.9482095
6650,4.1923394
6651,3.6614947
6652,3.4634478
6653,3.4736671
6654,3.5270355
6655,3.3447433
6656,3.2917712
6657,3.7409065
6658,5.3902593
6659,5.0180283
6660,4.700061
6661,4.47634
6662,4.1772532
6663,4.037827
6664,3.967684
6665,3.8591883
6666,3.7605236
6667,3.7336872
6668,3.598669
6669,3.5044646
6670,3.3504417
6671,3.3805978
6672,3.2664201
6673,3.5947747
6674,4.1952696
6675,5.053932
6676,5.018758
6677,4.3389564
6678,4.1527467
6679,3.8689535
6680,3.818765
6681,3.7575877
6682,3.8670304
6683,4.1619225
6684,3.834458
6685,3.49908
6686,3.5291293
6687,3.5710933
6688,3.4869385
6689,3.1980655
6690,3.0660233
6691,3.0214648
6692,3.2915764
6693,3.7951992
6694,3.8036892
6695,3.9029243
6696,3.9732056
6697,3.7894897
6698,3.693832
6699,3.580636
6700,3.4702907
6701,3.4244504
6702,3.5322022
6703,3.6234183
6704,3.540305
6705,3.3898103
6706,3.3529816
6707,3.49667
6708,3.6953967
6709,4.261786
6710,4.7820168
6711,4.19093
6712,4.001275
6713,4.049908
6714,4.170939
6715,4.197168
6716,4.253964
6717,3.914776
6718,3.8286636
6719,4.216308
6720,4.6753716
6721,4.702698
6722,4.469751
6723,4.2445073
6724,4.2673564
6725,4.2919497
6726,5.020693
6727,6.3694644
6728,5.7966967
6729,5.7715683
6730,5.2649665
6731,4.4204555
6732,3.89136
6733,3.6930275
6734,3.5124612
6735,3.5465484
6736,3.4389625
6737,3.3504872
6738,3.2391837
6739,3.1246228
6740,3.0402439
6741,2.9759662
6742,2.7995245
6743,2.735329
6744,2.8938768
6745,3.490449
6746,3.770789
6747,3.463468
6748,3.2980163
6749,3.219354
6750,3.1964548
6751,3.2201102
6752,3.2988834
6753,3.3268754
6754,3.3814158
6755,3.2984743
6756,3.2319202
6757,3.2009752
6758,3.1519802
6759,3.2344422
6760,3.1931152
6761,3.969818
6762,4.6068587
6763,4.1467
6764,3.8611352
6765,3.7214959
6766,3.824142
6767,3.5927677
6768,3.4540842
6769,3.458554
6770,3.3924
6771,3.2984834
6772,3.3093138
6773,3.294181
6774,3.1739426
6775,3.053794
6776,3.0546317
6777,3.177699
6778,3.3883746
6779,3.7933989
6780,3.840607
6781,3.7287621
6782,3.7498734
6783,3.8487723
6784,3.9595766
6785,3.9617667
6786,3.829528
6787,4.7266054
6788,4.7120695
6789,3.9758034
6790,4.017114
6791,3.9346302
6792,3.9926178
6793,3.735334
6794,3.828609
6795,4.6398787
6796,6.0845504
6797,5.8779593
6798,5.5787444
6799,5.270765
6800,4.935491
6801,4.8298173
6802,4.622683
6803,4.015768
6804,3.4778094
6805,3.533707
6806,3.6100206
6807,3.4541292
6808,3.2812285
6809,3.1155794
6810,3.1250706
6811,3.6066885
6812,4.1423516
6813,5.247788
6814,5.2070436
6815,4.5785003
6816,4.1990137
6817,3.9452596
6818,3.8856854
6819,3.8842773
6820,3.7997677
6821,3.9648352
6822,3.8206732
6823,3.6240053
6824,3.3941205
6825,3.3184595
6826,3.1685586
6827,2.7158391
6828,2.7616277
6829,3.2884471
6830,3.8263648
6831,4.536796
6832,4.709933
6833,4.6526012
6834,4.1603894
6835,3.6789896
6836,3.8772328
6837,4.0459137
6838,4.275923
6839,4.765562
6840,4.4615197
6841,3.9771
6842,3.9790802
6843,3.9773753
6844,3.7945035
6845,3.566253
6846,3.5405123
6847,3.6477845
6848,3.8451471
6849,4.105232
6850,4.0236745
6851,3.8249846
6852,3.9282875
6853,4.0139604
6854,4.192213
6855,4.2696466
6856,4.8270483
6857,4.6871195
6858,3.7032597
6859,3.3991842
6860,3.2104201
6861,3.044525
6862,2.9147758
6863,2.9584658
6864,4.508522
6865,5.700962
6866,4.872366
6867,4.86848
6868,4.6236606
6869,4.2617087
6870,3.9640968
6871,3.8158016
6872,3.918263
6873,4.013213
6874,3.7515512
6875,3.4106932
6876,3.24264
6877,3.189011
6878,3.269865
6879,3.4663985
6880,3.4279172
6881,3.4929407
6882,3.968264
6883,4.440928
6884,4.319934
6885,4.2708855
6886,4.1595287
6887,3.8622441
6888,3.7190187
6889,3.7674623
6890,4.940907
6891,5.8013206
6892,5.115836
6893,4.598261
6894,4.2733755
6895,4.037095
6896,3.7312546
6897,3.7652698
6898,3.827235
6899,4.682034
6900,4.9893246
6901,4.628075
6902,4.481294
6903,4.545679
6904,4.349423
6905,4.399536
6906,4.5628004
6907,4.67092
6908,4.5212035
6909,4.4027457
6910,4.2961507
6911,4.1795883
6912,4.248787
6913,4.245398
6914,4.134192
6915,4.046183
6916,4.221828
6917,4.490657
6918,4.579779
6919,4.3549633
6920,4.2053275
6921,4.029312
6922,4.0654387
6923,4.122857
6924,4.2597866
6925,4.795618
6926,4.6384277
6927,4.1183476
6928,3.9582045
6929,3.941754
6930,4.1145377
6931,4.1318536
6932,4.115148
6933,4.8263917
6934,5.7324705
6935,4.754177
6936,4.3359556
6937,4.2072268
6938,4.2301373
6939,4.229346
6940,3.9697995
6941,3.9519284
6942,3.7636337
6943,3.3378434
6944,3.2614264
6945,4.2129116
6946,4.9963574
6947,4.7620473
6948,4.1711407
6949,4.304491
6950,4.8552656
6951,5.299092
6952,4.641863
6953,4.547143
6954,4.4589787
6955,4.364692
6956,4.1634326
6957,4.1555676
6958,3.960896
6959,3.9711366
6960,4.167208
6961,3.7858346
6962,3.3550491
6963,3.5031843
6964,3.5250654
6965,3.5286076
6966,3.5987468
6967,3.7607365
6968,4.0796223
6969,4.35296
6970,4.446593
6971,4.059364
6972,4.057392
6973,3.973074
6974,4.124072
6975,3.9026897
6976,3.606029
6977,3.3325508
6978,3.0363264
6979,2.833834
6980,2.9743097
6981,3.2072504
6982,3.2665865
6983,3.5202966
6984,3.3888452
6985,4.379926
6986,4.7968163
6987,4.193621
6988,4.0335193
6989,4.067719
6990,4.1504326
6991,4.074737
6992,3.8134556
6993,3.8546274
6994,4.2008166
6995,4.444444
6996,4.5381413
6997,4.4947515
6998,4.3767376
6999,4.293741
7000,4.279619
7001,4.5884204
7002,5.6072607
7003,6.2048645
7004,5.6490493
7005,4.941126
7006,4.4452457
7007,4.158946
7008,3.93811
7009,4.0603037
7010,3.8957605
7011,3.7404926
7012,3.5202825
7013,3.3925836
7014,3.2994573
7015,3.197069
7016,3.017416
7017,3.0505192
7018,3.0849607
7019,3.0560942
7020,3.29398
7021,3.9088895
7022,3.9256427
7023,3.793855
7024,3.6717782
7025,3.554135
7026,3.434716
7027,3.417165
7028,3.3317335
7029,3.4112942
7030,3.4328005
7031,3.2871127
7032,3.123019
7033,3.19633
7034,3.263337
7035,3.4153037
7036,3.6194887
7037,4.5815954
7038,4.511028
7039,4.033428
7040,3.8895376
7041,3.7661586
7042,3.732353
7043,3.9564657
7044,4.150162
7045,4.2464476
7046,4.1063247
7047,3.925431
7048,3.894429
7049,4.081894
7050,3.960142
7051,3.8302727
7052,3.8134115
7053,3.864625
7054,3.9022105
7055,3.8661861
7056,3.8278866
7057,3.955219
7058,3.9294024
7059,3.8533294
7060,3.6527116
7061,3.4811027
7062,3.675836
7063,4.2882824
7064,3.860207
7065,3.3846037
7066,3.4854724
7067,3.5471785
7068,3.6493728
7069,3.5545957
7070,3.3386695
7071,4.9440885
7072,5.620857
7073,4.9291415
7074,4.5685925
7075,3.992672
7076,3.9365473
7077,3.74652
7078,4.4411774
7079,4.9463644
7080,4.6994925
7081,4.362426
7082,3.9821985
7083,3.9453754
7084,3.6848521
7085,3.4179187
7086,3.41704
7087,3.6938238
7088,4.3098555
7089,5.138922
7090,5.1985154
7091,4.5776105
7092,3.8922863
7093,3.74268
7094,3.7144752
7095,4.0356455
7096,4.4516153
7097,4.3480544
7098,3.980263
7099,3.8473818
7100,3.7277696
7101,3.8094554
7102,3.901279
7103,3.882899
7104,3.744727
7105,3.71037
7106,3.5983894
7107,3.6711042
7108,3.6068656
7109,4.1790686
7110,4.9172845
7111,4.843914
7112,4.8605785
7113,4.8849535
7114,5.3747478
7115,5.33906
7116,4.9375267
7117,4.804903
7118,4.360424
7119,3.9185345
7120,3.3620384
7121,3.1646864
7122,3.1748338
7123,3.3440847
7124,3.6127183
7125,3.6627355
7126,3.5862443
7127,3.5264537
7128,3.5493112
7129,3.5411215
7130,3.52415
7131,3.4589493
7132,3.610544
7133,3.6894205
7134,3.453765
7135,3.4815757
7136,3.4791658
7137,3.4101267
7138,3.3412266
7139,3.9354146
7140,5.8805785
7141,5.998976
7142,5.3418674
7143,5.4211063
7144,5.224999
7145,5.052574
7146,4.8227005
7147,4.705126
7148,4.877211
7149,4.8159494
7150,4.6766453
7151,4.4358544
7152,4.17063
7153,4.2012987
7154,4.143172
7155,4.036911
7156,4.115242
7157,5.1353
7158,5.9592566
7159,5.1959915
7160,5.1237516
7161,4.7516875
7162,4.325192
7163,3.9903982
7164,3.7185836
7165,4.006949
7166,5.4920893
7167,5.8394275
7168,5.1214905
7169,4.7778687
7170,4.2685075
7171,4.026143
7172,3.9666688
7173,4.0203
7174,4.4114385
7175,5.193413
7176,4.666977
7177,4.4287972
7178,4.258266
7179,4.2823496
7180,4.2331386
7181,4.2916894
7182,4.3193684
7183,4.531328
7184,4.635382
7185,4.570324
7186,4.3051066
7187,4.087014
7188,4.2202435
7189,4.236059
7190,4.3567276
7191,4.12668
7192,3.9780977
7193,3.807369
7194,3.555487
7195,3.4078093
7196,3.4091783
7197,3.3630345
7198,3.3720279
7199,3.465345
7200,3.769668
7201,3.99715
7202,3.5297318
7203,3.3182995
7204,3.3484824
7205,3.2838714
7206,3.2328966
7207,3.423045
7208,3.5741527
7209,5.157567
7210,5.311088
7211,4.600122
7212,4.4138255
7213,4.2605877
7214,4.1574683
7215,3.8343997
7216,3.7928846
7217,3.7692554
7218,3.99133
7219,4.268545
7220,4.2781878
7221,4.2254376
7222,3.8266625
7223,3.66926
7224,3.6538007
7225,3.8920102
7226,4.4430566
7227,4.6573997
7228,4.130439
7229,4.0293674
7230,4.067364
7231,4.0291796
7232,3.8110528
7233,3.692916
7234,3.795381
7235,3.893849
7236,3.9562175
7237,3.8299701
7238,3.5998309
7239,3.4859889
7240,3.5670764
7241,3.4979858
7242,3.3707218
7243,3.8874304
7244,4.797101
7245,4.6991434
7246,4.4535785
7247,4.2473245
7248,3.8908021
7249,4.1878285
7250,4.1964493
7251,4.2994065
7252,4.1811037
7253,4.0973506
7254,4.0770283
7255,4.1221943
7256,3.9318073
7257,3.810056
7258,3.6795712
7259,3.4208765
7260,3.546153
7261,4.78689
7262,4.618767
7263,4.2890267
7264,4.1077695
7265,4.281587
7266,4.7828684
7267,4.734151
7268,4.167434
7269,4.4886594
7270,4.854412
7271,4.283267
7272,4.2171974
7273,5.0448775
7274,5.1191034
7275,5.1490455
7276,5.1234965
7277,5.034501
7278,5.90329
7279,6.065449
7280,5.881458
7281,5.422117
7282,4.659689
7283,4.135224
7284,3.9726672
7285,3.839109
7286,3.9119778
7287,3.9166915
7288,3.717413
7289,3.5367486
7290,3.643559
7291,3.5693161
7292,3.5958846
7293,3.5410366
7294,3.580117
7295,3.6639807
7296,3.6562877
7297,3.6525712
7298,3.6089509
7299,3.4221573
7300,3.3422647
7301,3.2918868
7302,3.3931243
7303,3.37552
7304,3.299044
7305,3.519105
7306,3.6136975
7307,3.5632677
7308,3.5414512
7309,3.4979963
7310,3.4776492
7311,3.5558405
7312,4.207168
7313,4.8892303
7314,4.0656834
7315,3.5445385
7316,3.5043013
7317,3.6380296
7318,3.7059417
7319,3.949509
7320,4.107655
7321,4.2713237
7322,4.4837413
7323,4.327299
7324,4.145231
7325,4.0498004
7326,3.9969413
7327,4.006771
7328,4.0263386
7329,4.041094
7330,4.4788523
7331,4.5932407
7332,4.4071608
7333,4.583761
7334,4.5800257
7335,4.652778
7336,4.351072
7337,4.3651047
7338,5.7098045
7339,5.9115725
7340,5.277253
7341,4.7766232
7342,4.7463546
7343,4.603138
7344,4.0522947
7345,3.9092367
7346,4.2256904
7347,5.771068
7348,5.5469356
7349,5.0372047
7350,4.858612
7351,4.844949
7352,5.0985184
7353,5.0916257
7354,4.88363
7355,5.028306
7356,5.2730036
7357,5.1787663
7358,5.050567
7359,4.596863
7360,3.7410507
7361,3.289295
7362,3.5749218
7363,4.82679
7364,5.925096
7365,5.818085
7366,5.267274
7367,5.1218133
7368,4.777083
7369,4.339962
7370,4.299422
7371,4.2955375
7372,4.2523236
7373,4.552733
7374,4.7084727
7375,4.6856713
7376,4.725354
7377,4.4039903
7378,4.088349
7379,4.217749
7380,4.3498006
7381,4.3521743
7382,4.4378777
7383,4.4110637
7384,4.2615123
7385,4.1982527
7386,4.0626793
7387,4.1475577
7388,4.10859
7389,4.2960033
7390,5.008653
7391,4.9802647
7392,4.5055766
7393,4.28157
7394,4.03325
7395,4.0577397
7396,4.0898643
7397,3.885423
7398,4.036187
7399,3.8352702
7400,3.8254533
7401,3.9823937
7402,3.818363
7403,3.6462178
7404,3.7241528
7405,3.812358
7406,3.9206412
7407,4.6029863
7408,4.7694597
7409,4.2545676
7410,4.058732
7411,4.012058
7412,3.9071662
7413,4.2295103
7414,4.439711
7415,4.757961
7416,6.0973134
7417,5.6456547
7418,5.087254
7419,5.0211983
7420,4.741087
7421,4.6381993
7422,4.5446754
7423,4.393948
7424,4.3545713
7425,4.2338214
7426,4.247089
7427,4.010806
7428,3.904341
7429,3.8526564
7430,3.8969069
7431,4.0363445
7432,4.1146703
7433,4.479457
7434,4.8348904
7435,4.8692856
7436,4.977861
7437,4.6937075
7438,4.5339437
7439,4.6400304
7440,4.9263635
7441,5.1511025
7442,5.3990655
7443,5.422875
7444,5.1862597
7445,4.8045673
7446,5.019125
7447,5.082095
7448,4.6590033
7449,4.4559383
7450,4.8588886
7451,4.6632075
7452,3.9568536
7453,3.7320096
7454,3.5995033
7455,3.79861
7456,3.798051
7457,3.7325087
7458,3.973831
7459,5.220629
7460,5.0318274
7461,4.5155554
7462,4.084701
7463,3.6405962
7464,3.6175227
7465,3.9381912
7466,3.977741
7467,4.487828
7468,5.037632
7469,5.0056553
7470,4.6522202
7471,4.622237
7472,4.6350174
7473,4.693102
7474,4.5840926
7475,4.395823
7476,5.0202556
7477,5.2472124
7478,5.0730333
7479,4.792072
7480,4.7222605
7481,4.4020467
7482,4.2005258
7483,3.959685
7484,4.513906
7485,6.1562786
7486,5.7448187
7487,5.3539243
7488,5.2256246
7489,4.681969
7490,4.8055673
7491,4.47035
7492,3.9236739
7493,4.0571485
7494,4.158628
7495,3.9835086
7496,3.73517
7497,3.3104675
7498,3.2015283
7499,3.7805123
7500,3.9931655
7501,4.536086
7502,5.575861
7503,5.668618
7504,5.437835
7505,5.024666
7506,4.6491313
7507,4.588259
7508,4.5380244
7509,4.6795754
7510,4.585981
7511,4.7767034
7512,4.878768
7513,4.633428
7514,4.463836
7515,4.3395104
7516,4.368689
7517,4.346411
7518,4.4870014
7519,4.764318
7520,4.8050694
7521,4.608198
7522,4.11685
7523,3.9908295
7524,3.8871775
7525,3.9798746
7526,3.9860113
7527,4.4554234
7528,5.6916018
7529,5.369506
7530,4.6868815
7531,4.2327533
7532,4.189695
7533,4.1152077
7534,4.052281
7535,3.9820313
7536,4.4980416
7537,5.0980105
7538,4.115666
7539,3.7968793
7540,3.8177605
7541,4.073959
7542,4.084271
7543,3.943664
7544,4.057305
7545,4.2338862
7546,4.060468
7547,3.7793565
7548,3.7435584
7549,3.6225996
7550,3.4322333
7551,3.5118964
7552,4.663713
7553,5.3057203
7554,5.879864
7555,5.670442
7556,5.318645
7557,5.2322693
7558,5.2628393
7559,5.08639
7560,4.990645
7561,5.0022
7562,5.3452454
7563,5.5024333
7564,4.859759
7565,4.7178965
7566,4.5279646
7567,4.2937307
7568,4.232654
7569,4.3556147
7570,4.3895
7571,4.298603
7572,4.086244
7573,4.39489
7574,5.088289
7575,5.1040263
7576,4.8053727
7577,4.289876
7578,3.658712
7579,4.1917534
7580,5.2054863
7581,4.568442
7582,4.1569524
7583,4.108771
7584,3.8828633
7585,3.913127
7586,4.1772213
7587,4.653012
7588,5.6940823
7589,5.367748
7590,4.7292256
7591,4.4295254
7592,4.550606
7593,4.673287
7594,4.4811273
7595,4.17777
7596,4.278039
7597,4.623692
7598,4.5627785
7599,4.087422
7600,3.7011852
7601,3.9574537
7602,4.738359
7603,5.1257677
7604,5.1705465
7605,5.136594
7606,5.370769
7607,5.1987133
7608,4.812964
7609,4.5647597
7610,4.49377
7611,4.5656557
7612,4.5657535
7613,4.6312065
7614,5.154947
7615,4.8444467
7616,4.5058403
7617,4.267044
7618,4.29213
7619,4.229906
7620,4.106773
7621,3.9259102
7622,4.7679577
7623,5.87561
7624,5.1839557
7625,4.80401
7626,4.442378
7627,4.150853
7628,3.7114716
7629,3.4147823
7630,3.3627095
7631,3.6165571
7632,3.863755
7633,3.6803694
7634,3.63744
7635,3.572221
7636,3.673169
7637,3.745641
7638,3.8806417
7639,4.5370216
7640,5.482196
7641,4.6223483
7642,3.7986925
7643,3.8238091
7644,3.8705041
7645,3.849863
7646,3.688575
7647,3.4981213
7648,4.128243
7649,4.749299
7650,4.933479
7651,4.9992795
7652,4.7464585
7653,4.6420774
7654,4.026273
7655,3.5610046
7656,4.264556
7657,5.0794554
7658,4.7794614
7659,4.495296
7660,4.1456676
7661,3.8460617
7662,3.8880045
7663,3.6805131
7664,3.7288146
7665,4.560215
7666,5.58769
7667,5.299815
7668,5.008555
7669,4.827197
7670,4.577801
7671,4.063013
7672,3.2717683
7673,3.951127
7674,4.8771
7675,5.0688987
7676,4.98896
7677,4.8809443
7678,4.7616806
7679,4.5123467
7680,4.4986696
7681,4.1554484
7682,4.1892653
7683,4.7716527
7684,4.469329
7685,4.016234
7686,4.0336523
7687,4.098994
7688,3.9304411
7689,3.957083
7690,4.1327095
7691,4.9218426
7692,5.886793
7693,5.618724
7694,5.1544404
7695,4.635088
7696,4.192678
7697,4.333401
7698,4.1708584
7699,4.089496
7700,4.7509866
7701,4.4921002
7702,3.8442137
7703,3.5507383
7704,3.5471346
7705,3.6205134
7706,3.5860386
7707,3.6388352
7708,4.4126925
7709,5.959477
7710,5.4334593
7711,4.987474
7712,4.9825115
7713,4.820275
7714,4.3240013
7715,4.33738
7716,4.360029
7717,5.260977
7718,5.740537
7719,5.0398216
7720,4.6032825
7721,4.3471627
7722,4.0553465
7723,3.7468784
7724,3.610895
7725,3.8137193
7726,5.190581
7727,5.083021
7728,4.6019506
7729,4.7349215
7730,4.782229
7731,4.8072424
7732,4.615531
7733,4.952888
7734,5.0745597
7735,4.9998
7736,4.68742
7737,4.312706
7738,4.211029
7739,4.096779
7740,4.3467245
7741,4.350557
7742,4.5155783
7743,4.997221
7744,4.873481
7745,4.5759354
7746,4.261349
7747,4.13389
7748,4.292589
7749,4.3630524
7750,4.3215513
7751,4.4331937
7752,5.1371617
7753,4.8333364
7754,4.6190815
7755,4.4814725
7756,4.282654
7757,3.8543758
7758,3.7072375
7759,3.5060859
7760,4.906628
7761,5.8814783
7762,5.344472
7763,5.1297913
7764,4.861558
7765,4.531192
7766,4.6624475
7767,4.0262127
7768,3.6735132
7769,3.9935865
7770,4.02208
7771,3.989937
7772,3.6920807
7773,3.309123
7774,3.5304205
7775,4.1788096
7776,4.4194646
7777,5.1056
7778,5.769363
7779,5.387555
7780,5.117195
7781,4.7873707
7782,4.504695
7783,4.720065
7784,4.7603307
7785,4.633902
7786,4.6644535
7787,4.894746
7788,4.891346
7789,4.4654284
7790,4.204049
7791,4.362617
7792,4.388254
7793,4.279692
7794,4.35952
7795,4.7631617
7796,4.6167254
7797,4.4067035
7798,4.176516
7799,3.949605
7800,3.9183357
7801,4.124903
7802,4.3027363
7803,4.4821343
7804,4.191706
7805,4.050816
7806,3.9902508
7807,4.143932
7808,4.202787
7809,3.92829
7810,3.84859
7811,4.178588
7812,5.0464587
7813,4.973306
7814,4.3575788
7815,4.1043944
7816,4.3222184
7817,4.4461727
7818,4.1867986
7819,4.181155
7820,4.2863235
7821,4.3499403
7822,4.2898355
7823,4.180046
7824,4.0078087
7825,3.830656
7826,3.6408062
7827,4.199844
7828,5.049774
7829,5.763549
7830,5.8702474
7831,5.6730957
7832,5.5413165
7833,5.3966722
7834,5.298335
7835,5.1181045
7836,4.805945
7837,4.957094
7838,5.030557
7839,4.97695
7840,4.6279964
7841,4.576148
7842,4.1594844
7843,3.8851545
7844,4.0016704
7845,4.092825
7846,4.3674183
7847,4.4174337
7848,4.0134697
7849,4.5293565
7850,4.9772058
7851,4.9591074
7852,4.606773
7853,4.121231
7854,3.5712204
7855,3.3867514
7856,3.4674664
7857,3.5303867
7858,3.4890294
7859,3.494804
7860,3.5047936
7861,3.7070804
7862,3.9600346
7863,4.5999346
7864,5.5002036
7865,5.1686935
7866,4.629354
7867,4.586574
7868,4.7439494
7869,4.6431775
7870,4.478492
7871,4.4056034
7872,5.191391
7873,5.394645
7874,4.6098886
7875,4.2659
7876,3.8249366
7877,4.050396
7878,4.6971703
7879,4.9505925
7880,4.892725
7881,5.123036
7882,5.024561
7883,4.840647
7884,4.903978
7885,4.7452364
7886,4.5622826
7887,4.4937444
7888,4.359542
7889,4.8139434
7890,5.146872
7891,4.6183424
7892,4.3743634
7893,4.2824454
7894,4.2346525
7895,4.064548
7896,3.9881968
7897,4.020721
7898,5.1745286
7899,5.5230913
7900,4.928748
7901,4.2681975
7902,3.9532692
7903,3.7757554
7904,3.4086795
7905,2.9926877
7906,3.039685
7907,3.2620242
7908,3.4391248
7909,3.2772355
7910,3.378984
7911,3.3342555
7912,3.4542804
7913,3.5940738
7914,3.795593
7915,4.989987
7916,5.436043
7917,4.2725267
7918,4.061866
7919,4.022314
7920,4.0241537
7921,3.9799788
7922,3.897489
7923,4.0884967
7924,4.871782
7925,5.077473
7926,5.1647544
7927,5.233929
7928,4.933396
7929,4.659468
7930,3.952782
7931,3.7919908
7932,4.8658204
7933,5.2197547
7934,4.988305
7935,4.833467
7936,4.348728
7937,4.196674
7938,4.3844147
7939,4.1227326
7940,4.1943684
7941,5.229786
7942,5.5469885
7943,4.9091167
7944,4.792668
7945,4.7155757
7946,4.40077
7947,3.7500892
7948,3.4531167
7949,4.274698
7950,4.6376295
7951,4.7373104
7952,4.7680717
7953,4.7164683
7954,4.5674863
7955,4.4888325
7956,4.21612
7957,4.017222
7958,4.715384
7959,5.4842253
7960,4.6402574
7961,4.529244
7962,4.8925753
7963,4.5456424
7964,4.498922
7965,4.447955
7966,4.582515
7967,5.82706
7968,6.081859
7969,5.5844064
7970,5.2686234
7971,4.7492323
7972,4.5988126
7973,4.610423
7974,4.373074
7975,4.461708
7976,4.9696383
7977,4.499048
7978,4.1546793
7979,4.0674214
7980,4.1618547
7981,4.056624
7982,3.9350019
7983,4.0233135
7984,5.6901355
7985,6.549379
7986,6.007736
7987,5.4519753
7988,5.048999
7989,4.9347935
7990,4.837441
7991,4.5980163
7992,4.9641027
7993,5.523294
7994,5.39052
7995,5.349525
7996,5.2025847
7997,5.4115586
7998,5.6303782
7999,5.072655
8000,4.9890995
8001,5.090165
8002,5.464932
8003,5.1845474
8004,4.9485955
8005,4.657679
8006,4.416163
8007,4.5064707
8008,4.518845
8009,4.582649
8010,5.347255
8011,5.2929883
8012,4.706429
8013,4.532045
8014,4.065928
8015,3.765623
8016,3.8030617
8017,3.6666136
8018,3.7434876
8019,4.7226844
8020,4.371471
8021,3.9879172
8022,4.1388245
8023,4.173894
8024,4.140886
8025,4.190234
8026,4.3769894
8027,5.006999
8028,5.3470173
8029,4.6465178
8030,4.00213
8031,3.6883147
8032,3.646357
8033,3.6682103
8034,3.7448223
8035,4.072016
8036,5.291674
8037,5.117193
8038,4.3692417
8039,4.202433
8040,3.7374947
8041,3.2763653
8042,2.986844
8043,2.9339287
8044,3.6673481
8045,4.7562776
8046,4.225517
8047,3.7772548
8048,3.4357684
8049,3.0744379
8050,3.0330446
8051,3.646462
8052,3.8892326
8053,4.6654286
8054,4.9509993
8055,4.3058844
8056,4.234006
8057,4.354219
8058,4.3876867
8059,4.3739243
8060,4.4029894
8061,4.2814913
8062,4.1733627
8063,4.2455425
8064,4.308899
8065,4.2462716
8066,4.1261816
8067,3.9756625
8068,3.9435132
8069,3.9810562
8070,3.9208407
8071,3.9574542
8072,3.9866736
8073,3.8705528
8074,3.708842
8075,3.790562
8076,3.8849437
8077,3.7953131
8078,3.762883
8079,3.8792517
8080,3.8791423
8081,3.683118
8082,3.5454385
8083,3.5834708
8084,3.5741577
8085,3.739106
8086,3.8671856
8087,4.219233
8088,4.82428
8089,4.2996054
8090,4.01063
8091,3.8956056
8092,3.7410188
8093,3.8367891
8094,3.9253783
8095,3.9649324
8096,3.9868264
8097,4.0489783
8098,3.9635556
8099,3.9352453
8100,3.9125443
8101,3.7877562
8102,3.689884
8103,3.761081
8104,4.080691
8105,5.488466
8106,5.259017
8107,4.8382297
8108,4.577856
8109,4.338899
8110,4.333481
8111,4.3119693
8112,4.3578568
8113,4.38274
8114,4.421649
8115,4.5359306
8116,4.5088887
8117,4.3986096
8118,4.1167183
8119,4.125956
